	日期	事件标题	国家	区域	消费品名称	涉及的消费品数量	伤害事件	事件来源	消费品一级类别	消费品二级类别	链接	伤害类型	严重程度	伤害类别	消费品危害类型	消费品一级危害类型	消费品二级危害类型	消费者年龄	消费者受教育程度	消费者职业	健康状况	消费品问题部件	尺寸	绳索及类似物	不透气	填充物	锐利边缘	部件空隙或开口	尖角	光滑表面	粗糙表面	小零件	昼夜	温度	湿度	海拔	稳定性	腐蚀性	速度	腐蚀物	坎坷	爬坡	下坡	地面摩擦	斜坡	楼梯	灰尘	静电	辐射	警示标识缺失	高温表面	高温液体	高温气体	低温表面	低温液体	低温气体	明火	高低电压	过热	漏电	短路	接触不良	铁芯发热	散热不良	稳定性噪音危害	变动性噪音危害	脉冲性噪音危害	爆炸性气体	爆炸性粉尘	爆炸性喷雾	聚合爆炸	蒸发爆炸	液体混合爆炸	爆炸性化合物	固体爆炸性物质	爆炸性气体	旋转部件牵扯	飞行物体撞击	移动部件挤压	机械稳定性	机械强度	弹性组件失控	压力空间失控	热辐射危害	激光辐射	紫外线辐射	X光线辐射	高频电磁辐射	低频电磁辐射	甲醛	乙醛	丙烯醛	其它有毒醛类	蒽类化合物	菲类化合物	芘类化合物	其它有毒芳香稠环类化合物类	N-杂环化合物	S-杂环化合物	O-杂环化合物	其它有毒杂环类化合物	有机氟化物	有机氯化物	有机溴化物	其它有毒有机氯化物	一氧化氮	一氧化碳	氯气	臭氧	氯化氢	硫化氢	其它有毒气体	砷	镉	铬	铜	汞	镍	铅	其它有毒重金属及其化合物	硫酸	盐酸	氢氧化钠	其它有毒酸碱类物	氢氰酸	氰化钾	氰化氢	其它无机氰化物	尘螨	蛔虫卵	绦虫卵	其它寄生虫危害	甲肝病毒	甲型流感病毒	轮状病毒	禽流感病毒	其它原生微生物危害	皮肤癣真菌	着色真菌	孢子丝菌	新生隐球菌	假丝酵母菌	曲霉	毛霉	卡氏肺孢菌	其它真核细胞微生物危害	大肠杆菌	沙门氏菌	副溶血性弧菌	金黄色葡萄球菌	腊样芽孢肝菌	其它原核细胞微生物危害
131	2020/11/5	【广东】中山市威威电器有限公司召回部分电热水袋	中国	辽宁	电热水袋	292000	由于产品的结构、耐热和耐燃方面不符合安全标准要求，可能会产生电击触电和引起火灾危险，存在危及人身、财产安全的不合理风险。	召回	家用电器及电器附件	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201106_94210.html	烧伤,电击伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
132	2020/11/9	【江苏】江苏安惠医疗器械有限公司召回远红按摩仪	中国	江苏	按摩仪	3	1.产品的额定输入功率或额定电流的上、下限未标在器具上，容易导致误用及不可预见的伤害。2.产品电源适配器保护阻抗只有一个单独元件构成，若该元件发生击穿或短路，则被保护的易触及导电部件可能变成危险的带电件，导致电击伤害。	召回	日用杂品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201111_94277.html	电击伤,其他	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
133	2020/11/9	【江苏】江苏安惠医疗器械有限公司召回颈部康健按摩器的电源适配器	中国	江苏	电源适配器	120	由于其保护阻抗只由一个单独元件组成，若该元件发生击穿或短路，则被保护的易触及导电部件可能会变成危险的带电件，有导致电击伤害的风险。	召回	电子信息	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201111_94278.html	电击伤	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
134	2020/11/11	【广东】广州飞象科技有限公司召回荷叶硅胶创意中性笔	中国	广东	中性笔	1068	由于笔帽设计通气孔面积过小，可能存在儿童误吞笔帽后窒息的安全隐患。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201112_94299.html	窒息,体内异物	3	人身安全	物理危害	机械危害	形状和表面性能危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	笔帽	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
135	2020/11/11	【广东】汕头市新而亮文化用品实业有限公司召回部分荧光笔	中国	湖南	荧光笔	17926	由于未标明年龄警告的图标或警告语，容易导致消费者不正确使用，且大小笔帽的笔帽尺寸、笔帽空气通道面积和通气流量均过小，如果儿童不慎将笔帽吸入口中，可能出现笔帽堵塞气管引发窒息的危险。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201112_94300.html	窒息	3	人身安全	物理危害	机械危害	形状和表面性能危害	未知	未知	未知	未知	未知		未知	否	未知	未知	未知	未知	未知	未知	笔帽	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
136	2020/11/16	【北京】北京连起科技有限公司主动召回部分Z06型护眼台灯	中国	北京	护眼台灯	59	由于采用了不合格原材料，导致电源适配器输出电线的直径不符合国家标准要求。电源线直径过细，可能会导致短路从而损坏灯具，在极端情况下，存在触电和引起火灾的风险。	召回	家具及建筑装饰装修材料	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201116_94324.html	烧伤,电击伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	是	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
137	2020/11/17	【河北】平乡县奇力儿童用品厂召回儿童挖土机产品	中国	天津	儿童玩具	30	在生产过程中用于包装玩具中的塑料袋或塑料薄膜不符合标准，极易造成儿童窒息风险电池室无成比例的电池形状，电池端子短路，电池温度将会快速升高，易导致电池鼓包、泄露，甚至爆炸的危险电池泄露有害物质，实验后玩具损坏，在充电期间玩具可运行会吸引儿童在充电状态下玩耍该商品，进而导致儿童被电击的危险增塑剂项目不符合安全标准要求，可能会影响人体内分泌系统，导致男性生殖能力减弱、引发女性性早熟。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201119_94393.html	窒息,电击伤	3	人身安全	物理危害	电气危害,机械危害	触电危害,形状和表面性能危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	电池	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
138	2020/11/18	【安徽】安徽省恒路玻璃制品有限公司召回玻璃水杯	中国	安徽	玻璃水杯	500	该产品杯盖与杯子不能密封，杯子倾斜时造成漏水，存在烫伤消费者的风险泄露的热水有可能导致杯子无法紧握，致使杯子滑落摔碎，产生的碎片会对消费者的身体健康造成危害。	召回	其他	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201119_94400.html	烫伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	4	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
139	2020/11/18	【安徽】安徽万家福超市有限公司召回塑料购物袋	中国	安徽	塑料购物袋	58000	塑料购物袋厚度、极限偏差、平均偏差均不符合标准要求。该塑料袋由于厚度不够，会造成袋子强度降低，使用过程中易破裂，造成盛装物品掉出损坏或者砸伤、烫伤消费者的危险，存在安全隐患。	召回	日用杂品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201119_94410.html	砸伤,烫伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
140	2020/11/23	【河北】邢台鑫雅童玩具有限公司召回儿童电动四轮车产品	中国	天津	儿童电动四轮车	30	由于在生产过程中增塑剂中含有的邻苯，会被儿童接触，如果儿童摄入一定量的邻苯会影响儿童的身体健康和生殖系统的发育存在缺陷的塑料袋或薄膜可能吸附在儿童的口鼻处，儿童在玩耍时一旦将这类不合格产品套在头上或捂在口鼻处，极易造成窒息风险活动部件存在间隙，有夹伤手指或其他身体部位的潜在危险标识和说明不清，不能清楚的提醒消费者，会导致触电等危险发生。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201124_94451.html	挤压伤,窒息,电击伤	3	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	4	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
141	2020/11/23	【河北】平乡县诺阳儿童玩具有限公司召回儿童自行车产品	中国	天津	儿童自行车	15	由于在生产过程中刹车把左侧固定螺丝钉突出，产品部件表面的突出物可能会划伤或磕伤儿童的皮肤把立管无最小插入深度标记，消费者安装把立管时有可能把立管安装过浅，骑行时有把立管脱落可能，对儿童造成伤害无说明书，产品未标注标准号和儿童自行车序列号或型号，不能正确指导和相应的警示说明，易造成伤害。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201126_94512.html	擦伤	1	人身安全	物理危害	机械危害	形状和表面性能危害	未知	未知	未知	未知	刹车		未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
142	2020/11/24	【河北】邢台星仔儿童玩具有限公司召回四合一儿童工程车产品	中国	天津	儿童玩具	50	由于在生产过程中增塑剂中含有的邻苯，会被儿童接触，可能会影响儿童的身体健康和生殖系统的发育存在缺陷的塑料袋或薄膜可能吸附在儿童的口鼻处，儿童在玩耍时一旦将这类不合格产品套在头上或捂在口鼻处，极易造成窒息风险活动部件存在间隙，有夹伤手指或其他身体部位的潜在危险电池室无成比例的电池形状及电池的标称电压和极性，不提醒消费者安全、正确的使用和处置电池，存在电池放反而导致的误充电、漏液等危险情况的出现对与玩具一起使用的变压器或电池充电器，应在说明书中说明应定期检查其电线、插头、外壳和其它部件是否损坏，发现损坏时应停止使用，直至修复完好说明，无更换电池的使用说明，应提醒消费者注意与变压器或电池充电器的使用、维护保养相关的安全事项，可能因部件老化、损坏而导致的触电等危险发生电池端子短路，电池泄露有害物质，电池温度会在短时间内急速升高，会导致电池鼓包、泄露，甚至爆炸的危险试验后玩具损坏，在充电期间，玩具可运行，可能会吸引儿童在充电状态下玩耍该产品，进而导致儿童被电击的危险。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201126_94513.html	挤压伤,窒息,电击伤	3	人身安全	物理危害	电气危害,机械危害	触电危害,形状和表面性能危害	未知	未知	未知	4	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	电池	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
143	2020/11/27	【上海】上海阿乐乐可工业设计有限公司召回部分延长线插座	中国	上海	插座	60	尺寸检查、延长线插座的结构、标志、拔出插头所需的力不符合标准要求。消费者使用该产品有可能过载引起短路,引起电器着火造成人身、财产安全伤害。 	召回	家用电器及电器附件	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201130_94601.html	烧伤,电击伤	2	人身安全	物理危害	电气危害	触电危害	未知	未知	未知	未知	未知		未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
144	2020/11/30	【河北】平乡县小时候儿童用品有限公司召回儿童电动工程车	中国	天津	儿童电动工程车	35	由于在生产过程中用于包装或玩具中的塑料袋或塑料薄膜不合格，存在缺陷的塑料袋或塑料薄膜可能吸附在儿童的口鼻处，儿童在玩耍时一旦将这类不合格产品套在头上或捂在口鼻处，极易造成窒息风险，活动部件的间隙不合格，存在夹伤手指或其他身体部位的潜在危险，在充电期间玩具可运行会吸引儿童在充电状态下玩耍该商品，进而导致儿童被电击的危险，增塑剂中的某些邻苯二甲酸酯类增塑剂可干扰人体内分泌系统，导致男性生殖能力减弱，引发女性性早熟。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201201_94633.html	挤压伤,窒息	3	人身安全	化学危害	有机毒物	有毒芳香稠环类化合物	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
145	2020/11/30	【安徽】安徽卡儿菲服饰有限公司召回部分儿童运动鞋	中国	安徽	童鞋	15	由于鞋头邻苯二甲酸酯项目检测不合格，存在化学缺陷，在使用中有可能会导致皮肤过敏，对消费者造成健康隐患。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202011/t20201130_94602.html	过敏反应	2	人身安全	化学危害	有机毒物	有毒芳香稠环类化合物	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
146	2020/12/1	【安徽】淮南唯斯特环保科技有限公司召回（部分）一次性打包盒	中国	安徽	一次性打包盒	1400	由于负重性能未达标，可能会造成食品泄漏、散落，若装送高温食物时，极易造成烫伤，伤及使用者，影响消费者的人身安全。	召回	其他	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201201_94617.html	烫伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
147	2020/12/1	【安徽】怀宁县世财纸杯厂召回纸杯	中国	安徽	纸杯	8000	由于对模切成品淋膜纸原材料进行套色印刷时，模具印刷版面尺寸过大不符合材料尺寸要求，使得杯口距杯身15mm内、杯底距杯身10mm内均有印刷，杯子叠放时会造成油墨污染杯子内壁，长期使用，可能对人体健康产生一定的伤害杯身挺度低于国家标准要求，盛用热水时可能会发生烫伤或其他意外风险。	召回	其他	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201201_94629.html	烫伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知		未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
148	2020/12/2	【河北】平乡县尚好嘉儿童玩具有限公司召回儿童电动四轮车产品	中国	天津	儿童电动四轮车	30	由于在生产过程中用于包装或玩具中的塑料袋或塑料薄膜不合格，存在缺陷的塑料袋或薄膜可能吸附在儿童的口鼻处，儿童在玩耍时一旦将这类不合格产品套在头上或捂在口鼻处，极易造成窒息风险增塑剂中的某些邻苯二甲酸酯类增塑剂可干扰人体内分泌系统，导致男性生殖能力减弱、引发女性性早熟。	召回	儿童用品	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201203_94693.html	窒息	3	人身安全	化学危害	有机毒物	有毒芳香稠环类化合物	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
149	2020/12/2	【河北】霸州市东段成金家具厂召回鞋柜产品	中国	天津	鞋柜	9	存在翻门的关闭力不符合标准，容易发生碰、夹伤，造成人身伤害没有使用说明书使消费无法知道产品详细构造及售后服务尖端锐角很容易伤害到消费者。	召回	家具及建筑装饰装修材料	空	http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201203_94695.html	挤压伤	1	人身安全	物理危害	机械危害	形状和表面性能危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	有	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
