序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
4623,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4624,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4625,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4626,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4627,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4628,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4629,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4630,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4631,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4632,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4633,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4634,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4635,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4636,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4637,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4638,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4639,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4640,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4641,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4642,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4643,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4644,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4645,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4646,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4647,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4648,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4649,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4650,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4651,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4652,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4653,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4654,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4655,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4656,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4657,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4658,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4659,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4660,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4661,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4662,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4663,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4664,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4665,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4666,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4667,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4668,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4669,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4670,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4671,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4672,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4673,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4674,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4675,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4676,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4677,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4678,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4679,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4680,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4681,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4682,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4683,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4684,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4685,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4686,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4687,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4688,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4689,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4690,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4691,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4692,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4693,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4694,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4695,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4696,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4697,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4698,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4699,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4700,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4701,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4702,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4703,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4704,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4705,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4706,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4707,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4708,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4709,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4710,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4711,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4712,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4713,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4714,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4715,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4716,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4717,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4718,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4719,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4720,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4721,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4722,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4723,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4724,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4725,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4726,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4727,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
4728,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
4729,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
4730,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
4731,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
4732,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
4733,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
4734,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
4735,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
4736,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
4737,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
