序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
64,圆通谎报重量，多收快递费用,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355422502/,投诉,圆通速递,"退费,道歉",我今天通过一个快递平台利用圆通快递寄了四个快递，快递员取件的时候，并没有进行称重服务。然后我在平台支付了快递费用，到了晚上的时候我居然收到了快递超重提醒。四个快递有两个快递超重了。重点来了我今天寄的物件都是我在闲鱼平台上出售的童装，每单都是有实物图片的。今天超重有一件羽绒服我同一款衣服我已经卖...,已完成
65,快手小店，奇异果童装，发过来脏衣服，要求赔偿处理,2021-10-13,https://tousu.sina.com.cn/complaint/view/17355402670/,投诉,快手小客服,"退款,赔偿,退货",黑心商家，发货的衣服全是脏的，分2个快递发的，我提出退货退款退邮寄费。告知我合并一个快递退回，否则无法退款，邮寄费最多承担12元。我提出邮寄费是多少补偿我多少，小店客服告诉我最多12元。早知道内蒙古邮寄费很贵的。为啥我要承担邮寄费差额。这样不合理。诉求商家承担全部邮寄费。或者每件衣服补偿5元,已完成
66,童装退货，卖家签收不退款，拼多多介入，还是不退款。,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354948543/,投诉,拼多多客户服务,退款,童装有异味，退货，卖家签收了，卖家不退款，拼多多介入，还是不退款。,处理中
67,拼多多免单活动因为商家沐果莲童装官方旗舰店原因退了我的单,2021-09-10,https://tousu.sina.com.cn/complaint/view/17354872022/,投诉,拼多多客户服务,赔偿,参加拼多多免单活动买的衣服让我等了18天还不发货，我去催他，他说发不了让我退单,处理中
68,贝诗情童装旗舰店购买商品漏发，多天多次联系客服无一应答,2021-09-09,https://tousu.sina.com.cn/complaint/view/17354855851/,投诉,考拉海购客户服务部,"退款,退货",本人在该店购买了2份儿童内衣（共四件），收到货时只有一份（共2件），从9月5日开始多次联系客服反馈问题到目前为此无一应答，故7日发起退货退款，商家也一直未审核通过，望解决,已完成
69,我是拼多多“小灰灰童装精品店”的商家，客人收到货申请仅退款不退货，拼多多却支持。,2021-10-18,https://tousu.sina.com.cn/complaint/view/17355466689/,投诉,拼多多客户服务,"道歉,退货",我是拼多多“小灰灰童装精品店”的商家，客人收到货申请仅退款不退货，拼多多却支持。导致我们商家货款直接损失，这样的处理方式非常不合理。作为消费者如果对我们商品不满意或者我们商品有质量问题，都理应该归还我们商家的货物，我们商家可以承担买家的运费，但我们做不到白送，拼多多你想白送你可以自己花钱送，我们管...,处理中
70,淘宝客服承诺没有兑现,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355482866/,投诉,阿里客服,"退款,赔偿,道歉,作出处罚,改善服务",7月份买了套童装，但是洗了以后发现严重质量问题，联系淘宝客服后客服让申请退货退款，后卖家拒收，反复沟通后淘宝客服协议平台补偿30元，承诺3到5天到账，事情拖了太久想想就这样算了，但是客服从此后就联系不上了，电话和淘宝上联系多次其他淘宝客服均为得到合理处理，很气愤。已上传截图,处理中
71,我是拼多多“小灰灰童装精品店”的商家，客人收到货申请仅退款不退货，拼多多却支持。,2021-10-18,https://tousu.sina.com.cn/complaint/view/17355466689/,投诉,拼多多客户服务,"道歉,退货",我是拼多多“小灰灰童装精品店”的商家，客人收到货申请仅退款不退货，拼多多却支持。导致我们商家货款直接损失，这样的处理方式非常不合理。作为消费者如果对我们商品不满意或者我们商品有质量问题，都理应该归还我们商家的货物，我们商家可以承担买家的运费，但我们做不到白送，拼多多你想白送你可以自己花钱送，我们管...,处理中
72,贝诗情童装旗舰店购买商品漏发，多天多次联系客服无一应答,2021-09-09,https://tousu.sina.com.cn/complaint/view/17354855851/,投诉,考拉海购客户服务部,"退款,退货",本人在该店购买了2份儿童内衣（共四件），收到货时只有一份（共2件），从9月5日开始多次联系客服反馈问题到目前为此无一应答，故7日发起退货退款，商家也一直未审核通过，望解决,已完成
73,四川快购科技有限公司,2021-10-06,https://tousu.sina.com.cn/complaint/view/17355289983/,投诉,快手小客服,"退款,赔偿,解释,道歉,改善服务,下架产品",2021年9月30号在快手电商小店下单店铺为（牛牛婴幼儿童装）的小店买了两套套空调服，该小店客服并没有告知没有运费险，订单上面也没有写，单号为（2127300043284***）并且垫付了8块钱运费花了23.8元钱，2021年的10月3号才派件，发现有质量问题，申请退货退款，衣服小了，然后2021年10月4号通过中通快递，单号为（7581***...,已回复
74,运费险拒绝赔偿,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355096889/,投诉,拼多多客户服务,退款,在拼多多“马卡乐童装旗舰店”购买了几件衣服，主页都标明退货包运费。结果我每一单垫付了6.5。运费险不赔偿我了 申请了一直拒绝。210***-340692837193*** 210***-020090787273*** 210***-605175203480*** 210***-519905013133*** 210***-523837121530*** 我一共退了五件衣服，因为我一下子买了八件，小孩子尺码把握不准，...,处理中
75,拼多多纵容商家,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354802524/,投诉,拼多多客户服务,赔偿,在《叮当猫甜豆专卖店》购买了2套童装，商家承诺48小时发货，但一直未发货，与商家沟通，仍是尽快催促发货，下单后48小时内发货 联系拼多多客服投诉处理，一天都未告知处理结果，就要求我退款。 我不知道要退款么退款式必然的，但像商家这样店大欺客的行为，拼多多包庇的商家一起玩弄消费者的行为，就该随便纵容么。,处理中
76,福利0.1元一件体恤写的清楚明白，结果变成了到付49元？！,2021-08-25,https://tousu.sina.com.cn/complaint/view/17354611619/,投诉,特步中国,"快速处理,停止骚扰,发货",8.24日在抖音看到了这个直播。链接写的是开播福利，拍下只要0.1米 结果这是什么强制购买操作甚至店里同款才售39元。这写的非常清楚是开播福利拍下只要0.1元。后来电轰炸骚扰让退款。说是主播自己没问清楚设置的，商家不给她这个价格发货，自己要赔偿什么什么的。还是特步儿童童装旗舰店的现在倒好，直接改成...,处理中
77,要求深圳迪迪贝贝服饰有限公司退款,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355400859/,投诉,深圳迪迪贝贝服饰有限公司,退款,我在微信上了解了深圳巴克拉儿童服装加盟，然后巴克拉西北负责人石先生与我取得联系，说了巴柯拉品牌的好处，一天一个电话，并称巴克拉比其他品牌进货价低，然后叫我们先付一万定金，当时声称这个定金不做的话是退的，所以我变付了一万定金，当时是付给张和平的。2019年我和合伙人魏晓风去深圳巴柯拉童装店考察并参加了...,待分配
78,京东店铺名为hello kitty 韩瑰卖店销售的童装没有吊牌商标及合格证,2021-08-25,https://tousu.sina.com.cn/complaint/view/17354626256/,投诉,京东客服,"退款,赔偿,道歉,作出处罚","本人于2021年8月22日在京东“hello kitty韩瑰店""购买了一套女童休闲运动套装，收到货物后发现在衣服内外包装及衣服本体上均无生产厂商、厂址、生产标准及合格性信息,并且没有商标吊牌和生产合格证通过与北京12345平台进行沟通确定我收到的货物属于三无产品。遂于店铺进行协商,店铺客服回复""衣服套装不存在是不是""三无产...",已回复
79,广州彩雅服饰有限公司虚假宣传。,2021-08-06,https://tousu.sina.com.cn/complaint/view/17354343839/,投诉,广州彩雅服饰有限公司,"退款,赔偿,作出处罚,退货,换货,修改宣传内容",我在抖音看到广州彩雅服饰有限公司旗下的米奇小鹿童装。2021年07月30号到广州彩雅服饰有限公司考察，同时签订合同。在样品间选货。2021年08月5号收到货品，验货发现货品不是我订的那些。价格也比在样品间的贵1/3倍。我要求换成我在样品间选的货。公司给我的解释是没有货。还有广州彩雅服饰有限公司旗下品牌米奇小鹿童装...,已完成
80,淘宝卖家Oole哦哦乐韩国童装代购，快递不上门派送，与商家联系无果，恶意不退款,2021-09-21,https://tousu.sina.com.cn/complaint/view/17355059901/,投诉,阿里客服,"退款,作出处罚",快递超过两天不派送，卖家强行要求客户自己去自取，因为不方便，已经强调过不能送驿站，地址也写的很轻楚不送驿站，淘宝系统也设置过不送驿站，现在又送到驿站并且不派送，联系商家再和快递沟通，商家沟通过后要求我自取，已明确表示不能自取，故申请退款，商家恶意不退款，强行让客户承担发货运费，我连东西都没看到，...,处理中
81,在嘟嘟家买了六件童装，还没收到货就有活动降价了，非要下订单才给退差价，不然不退,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355362644/,投诉,阿里客服,赔偿,在嘟嘟家买了两单衣服，没单三件，还没收到货，今天点进去看发现他家有活动，降价了，我问客服她讲给退差价，需要我提交订单才给退差价，我提交了一单发给她，讲了半天话，另一个的订单等我要提交的时候显示的价格和我之前的一样了，活动没有了，她就不管差价了，不知道是他们后台改了活动还是怎么回事，现在不给退差价...,处理中
82,买家昵称 浩爸爸童装 ID 张正中45 退货退款，把我的货物掉包，退回来不是我的,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355017110/,投诉,闲鱼官方客服,赔偿,我的商场亏损不做了，我在闲鱼平台发布的是商场的衣服，不做了。把剩下的300多件衣服1550卖给闲鱼买家，我还给他包邮，运费180元。当时我知道的是有五六件是污损的，买家说收到后有23件污损，我想可能因为衣服我打包好放在老房子里面。大概一个多月，可能因为部分配饰受潮生锈导致的。于是我就跟买家商量退150元给他。买...,处理中
83,我是商家。在平台卖了裤子，买家退了衣服回来。,2021-08-06,https://tousu.sina.com.cn/complaint/view/17354337892/,投诉,拼多多客户服务,退款,我在拼多多卖童装。卖了裤子。买家退了裙子。平台直接退款了。我第一次申诉，理由是没有提供商品存在寄错凭证。我准备第二次申诉提供凭证。结果不能申诉故意坑我楼。买家都承认寄错了,处理中
84,金童艺画母婴玩具旗舰店,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355279370/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚",我于2021年9.23号下单童装两件，一件三十多元一件81.6元，26号收到快递，27号选择退货退款，然后商家收到包裹称其中一件穿过洗过不给处理，并且是随便找的一件破衣服说是我退回去的，我说请提供一下发货出来的视屏，商家不提供，这个订单官方处理居然是关闭，那么我的金额损失呢，难道平台就是这样不保证客户利益。衣服...,处理中
85,投诉淘宝商家到规定时间不发货，客服不作为，敷衍,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355254394/,投诉,阿里客服,发货,9月16日在淘宝购买商品（店铺名称彩虹小马韩国童装服饰，掌柜名丁丁smile0821），上面明确写着17天内发货，订单里也有发货最晚时间（10月3日 1941前发货）。到期并未履行发货承诺，咨询客服明确表示最晚发货不会超过页面规定时间，当再次询问时就不搭理了，也不回复消息。之后再次询问时，换了另一个客服表示还需要...,处理中
86,淘宝匹克旗舰店商家不处理问题，淘宝客服说货是商家的没办法，平台不作为挂用户电话,2021-09-19,https://tousu.sina.com.cn/complaint/view/17355031905/,投诉,阿里客服,"赔偿,道歉,作出处罚,改善服务",12号淘宝匹克旗舰店买的童装，由于当地物流问题一直无法派送，中间多次催促商家，商家只会说等亲亲，昨天收到快递取货码，取货时发现物流被拦截了，无法取件，一直今天19号，联系淘宝客服，19号下午五点半左右来电，一直表示平台没责任，这是商家的问题，没说两句告诉我等着是最优方案了，平台给出的结果是让我退款，我...,处理中
87,质量问题不给包运费,2021-10-18,https://tousu.sina.com.cn/complaint/view/17355469359/,投诉,阿里客服,"退款,改善服务","衣服质量不行，大小不合适，尺码标记的是80-145斤都能穿，我妈160cm,110斤左右，穿不上，跟儿童装似的，退货不给报运费，告诉我没有运费险，质量问题跟运费险有关系么我退货选择的尺码不合适让我改成7天无理由退货，改完才给同意退货，但是选择无理由退货是不给报销运费的，我买衣服不是为了退货的，家里农村的，得去...",处理中
88,在淘宝商家李宁百川正品店购买10件李宁外套，发杂牌童装过来，虚假发货发假货,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354526094/,投诉,阿里客服,"赔偿,作出处罚,发货",8月15号在淘宝店铺李宁百川正品店购买十件货号为 AFDP467的李宁外套，8月19号快递员配送过来发现发过来的货物均为假货，一共发了5件某杂牌童装，全程从配送到拒收过程均录视频记录，与卖家沟通无果，要求平台介入，对这种欺诈消费者的行为做出处罚，进行赔偿重新发货并且停止虚假发货等侵权行为，证据确凿，希望淘宝官方...,处理中
89,逾期未发货,2021-07-31,https://tousu.sina.com.cn/complaint/view/17354262678/,投诉,LINEFRIENDS_CHINA,"赔偿,作出处罚,改善服务,发货",购于linefriends童装旗舰店，抖音直播间7.26拍的，承诺7.28发货，但是联系后说缺货，7.31咨询说要等十天，至今没发货，买的时候可没说缺货的问题，无任何提示提醒,处理中
90,虚假宣传课程，诱惑学员培训贷款,2021-07-28,https://tousu.sina.com.cn/complaint/view/17354219668/,投诉,潭州教育,"退款,解释,解除合约,下架产品",服装设计培训课，存在虚假宣传，购买前叫我先买都是有用的，看课后发现他们教的是成人装，我的工作是童装，叫他们退课一直叫我去体验其他课程，不想退课。,已完成
91,招商银行信用卡不给办理个性化分期,2021-08-12,https://tousu.sina.com.cn/complaint/view/17354414589/,投诉,招商银行信用卡,同意个性化分期,因本人是一名童装设计，之前一直打工，今年上半年和身边小伙伴做了童装小加工，因行情不好，疫情原因，导致资金链断裂，本来就在这个不太好的日子里煎熬，本人前几天又摔了一跤，现在暂时也没有经济收入，让我雪上加霜，压力本来就很大，我多次向招商银行信用卡中心相应客服人员沟通，但工作人员态度坚定，一直说我不符...,已回复
