序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
232,配送人员未佩戴口罩，给客户健康带来不确定,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355250822/,投诉,饿了么客户关怀,"赔偿,道歉,改善服务,作出处罚,退款,解释",2021年10月3日下午，我使用饿了么APP，订购了一份餐品，配送人员把餐品交给我的时候，我发现他没有佩戴口罩，这样给客户的身体健康带来很大的不确定，我要求饿了么公司介入处理，给我合理的说法。,已完成
233,饿了风暴抽检，我戴着口罩，故意罚钱,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355408375/,投诉,饿了么客户关怀,撤销处罚,饿了公司故意罚我们骑手钱，然后还不能申诉,已回复
234,从泰国寄回的3箱口罩在申通公司不见了,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355482158/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",申通快递物流过了5天，不更新一个订单号是777060404268*** 另一个是777060417914***,已回复
235,饿了么阿里自营大药房口罩没收到，还不补发,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355413824/,投诉,饿了么客户关怀,"赔偿,道歉,作出处罚,解释,补发",7月30号在饿了么阿里健康自营大药房购买了2款口罩，分别是拓伦一袋，可孚5袋，但只收到了拓伦的，没有收到可孚的，联系商家不回复，后联系平台客服要求补发，搞笑的是平台客服居然让我联系商家，给了我电话，我也是拨通了商家的电话，但是始终没有人接听，我就跟平台客服讲，说商家电话打不通，让他们联系下，他居然跟我...,已回复
236,这个是奥运口罩，国家禁止卖的奥运口罩,2021-08-09,https://tousu.sina.com.cn/complaint/view/17354369614/,投诉,京东客服,"退款,赔偿,道歉,作出处罚",商家售卖奥运口罩，骗人说是普通的口罩结果到货是奥运口罩，国家禁止卖奥运口罩，所有电商平台全部都是假货而且可以要求赔10退款,已回复
237,不戴口罩，一直咳嗽，脏乱差异味车,2021-09-21,https://tousu.sina.com.cn/complaint/view/17355059829/,投诉,聚的出租,作出处罚,1下面图片为当天拍摄，不带口罩，一直咳嗽，大热天不开空调，车内异味大 2司机素质差，叫他帮忙提行李他不下车就算了，最后还大力导致我行李箱损坏，司机嘴巴不干净，样貌让人不舒服 3司机迟到，不按导航走，接我时不识路，业务能力堪忧～,处理中
238,从泰国寄回的3箱口罩在申通公司不见了,2021-09-27,https://tousu.sina.com.cn/complaint/view/17355162448/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",从淘宝下单购买一个行李箱，九月24号已显示到北京，但是直到现在一直还没有派送，投诉客服也一直没有处理。,已回复
239,从泰国寄回的3箱口罩在申通公司不见了,2021-10-16,https://tousu.sina.com.cn/complaint/view/17355448030/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",快递员未经允许直接将快递放入驿站...........,已回复
240,从泰国寄回的3箱口罩在申通公司不见了,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355433127/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈","同城快递4天还没影, 不知会不会丢 ",已回复
241,从泰国寄回的3箱口罩在申通公司不见了,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355433127/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈","同城快递4天还没影, 不知会不会丢 ",已回复
242,从泰国寄回的3箱口罩在申通公司不见了,2021-09-27,https://tousu.sina.com.cn/complaint/view/17355162448/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",从淘宝下单购买一个行李箱，九月24号已显示到北京，但是直到现在一直还没有派送，投诉客服也一直没有处理。,已回复
243,虚假宣传，操作不戴口罩，效果差乱收费,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355244854/,投诉,塑颜工匠,退款,在抖音看到广告398纹眉，就加了客服微信付了几十块钱定了，本来去店里再付尾款就好了，去店里后我跟店员说了我定398的，她说我各种问题不好做，让我选别的，我不同意，然后她说那测试下皮肤先，就直接敷麻药了，还骗我说是涂的测试修复的，麻药生效后她开始疯狂推销号4-5千的纹眉，我一直不同意，她就说我定的各种难看威...,待分配
244,从泰国寄回的3箱口罩在申通公司不见了,2021-10-18,https://tousu.sina.com.cn/complaint/view/17355468485/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",个人快递14号到达站点，未联系的情况下，直接显示物流异常，第二天联系官方客服处理，答应登记加急处理，未有结果，至17号，期间多次联系官方客服，处理均是登记加急，最后并没有处理完成，官方也没人联系本人给出任何进展,已回复
245,司机没有佩戴口罩危险驾驶,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355492360/,投诉,滴滴出行客服,"退款,赔偿",我在10.16日打了一个滴滴打车.结果司机没有佩戴口罩.反应客服.跟我说没有车上监控无法判断你们没有监控是我的原因嘛如果司机有猥亵没有声音你们是不是也没有办法判断就一句话没有监控草草了事客服服务也差到极点.诉求免单➕50元赔偿,已回复
246,网约车司机无车证，不佩戴口罩,2021-10-09,https://tousu.sina.com.cn/complaint/view/17355338281/,投诉,及时用车,赔偿,通过高德打了一个及时用车的实时订单，上车发现司机不佩戴口罩，车子还不通风，然后发现这个司机还是个没有车证的不合规司机，投诉之后及时用车的客服表示乘客遇到这种事情只能自认倒霉，没有任何处理方案。9月份运管等部门刚和多家网约车平台约谈关于网约车司机合规问题，现在及时用车还是如此猖狂，真不知道要带来多少...,已完成
247,淘宝商家出售三五口罩还是奥运会口罩,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354506312/,投诉,阿里客服,"退款,赔偿,道歉",我于2021年8月12日 在淘宝购买了一款奥运口罩 但是回来后发现口罩一点都不严密 而且戴上没有任何防护的作用 我就在网上查了一下 网络销售“奥运口罩”均为假冒伪劣（无中国奥委会官方授权/国旗使用违法违规/无生产厂名/无生产厂址/无生产卫生许可证编码等）产品同时该公司表示东京奥运会中国体育代表团“奥运口罩”只捐赠给...,处理中
248,饿了么蓝色风暴抽检投诉,2021-08-25,https://tousu.sina.com.cn/complaint/view/17354622857/,投诉,饿了么客户关怀,"改善服务,退款","新人跑外卖一直佩戴好口罩,在电梯里透口气就被抽检蓝色风暴,并没有显示一定要佩戴好什么的 我也是第一次抽检 我的口罩就拉下来一点点露出了鼻子 我才跑四块还要扣15 不让申诉 让我拍个照然后就被处罚了",已回复
249,奥运口罩虚假宣传,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354438010/,投诉,阿里客服,赔偿,8.5号我在淘特网购买了奥运会口罩看到运动员口罩很好看所以买了，到货之后哦发现寄过来2个口罩没有然后包装三无，这种假冒伪劣商品找商家问情况然后协商不成功把我拉黑逃避问题，然后通过北京朋来通知发现口罩并没有在网络进行销售这款奥运会口罩，我认为我的消费者权益法收到侵犯，1无合格证无法保证我的人身安全疫情当...,处理中
250,商家涉嫌 虚假宣传,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354793517/,投诉,京东客服,"作出处罚,换货",1. 商品页显示 京东物流 2.本人下单前询问过客服 是否发京东快递 对方答复是的 3.结果收货那天，京东快递送来的是一包口罩，而真正的商品在韵达。,已完成
251,未收到货物，5天了都还没有处理，不给退款,2021-08-11,https://tousu.sina.com.cn/complaint/view/17354396213/,投诉,京东客服,"退款,开发票",在京东上面买的口罩（中联（湖北）大药房旗舰店），买买了两种口罩，一种是200个口罩34.9元，另一种是独立包装的200只装，一个是39.9，买了3个，一共就是600只口罩，金额119.7，8月3号的下单，8月6号快递小哥通知我快递到了，我取回来发现只有200口罩，没有独立包装的口罩，问客服她说有两个快递，于是我又下去取，并没...,已完成
252,商家卖奥运口罩 官方实锤假货 客服不处理,2021-08-12,https://tousu.sina.com.cn/complaint/view/17354419440/,投诉,天猫,"退款,赔偿,作出处罚,下架产品",因生活所需在淘宝天猫商城生命源爱之道旗舰店购买奥运口罩，到货发现其口罩质量好差，同时看到官方发布奥运口罩不得销售，都是假冒伪劣产品，商家还在趁疫情赚黑心钱，一定要严惩这种售假口罩的商家，按照消法55条要求赔偿。,处理中
253,信息骚扰，要求注销账号不给注销,2021-08-24,https://tousu.sina.com.cn/complaint/view/17354596381/,投诉,便利蜂,要求注销账号,买了一盒口罩，后面每天都发信息骚扰，要求注销账号不给注销。,已完成
254,我想退货，因为疫情河南发不了货，所以没办法退款,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354518874/,投诉,拼多多客户服务,退款,我我在网上买了一个口罩，我想退货，因为疫情河南发不了货，所以我没办法把货给他寄回去，没办法进行退款，我让他想一个解决方案，他就说发两元钱给我补偿我说口罩质量有问题，他一直重复说质量是很好的,处理中
255,大先生小碗菜,2021-09-04,https://tousu.sina.com.cn/complaint/view/17354779239/,投诉,饿了么客户关怀,赔偿,吃出来个口罩带 我联系客服 他们告诉我 食安险会赔付 就是不赔付道个歉也行 结果没有任何人联系我 赔了我24块钱 消费者就这么不值钱吗,已回复
256,t3司机口罩没带好罚款问题,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355387447/,投诉,T3出行官方微博,"退款,撤销处罚",新手司机刚跑第三天，好多东西都不懂，口罩未戴好罚款50块，一共跑了3天，扣了4次50块钱，我们一天跑车12个小时以上，一天都挣不到200块钱，还不给人申诉全是申诉失败，希望平台能给处理一下,已回复
257,从昨天晚上就和金牛电商的客服联系到今天客服根本就不理人,2021-08-12,https://tousu.sina.com.cn/complaint/view/17354414510/,投诉,快手小客服,"退款,退货",虚假宣传儿童口罩，收到的口罩和他宣传的完全不一样 你们可以看看他宣传的是什么口罩，发过来的有是什么样子的，一共就19.9不到20块钱，就是可服的态度太气人了，给他们联系根本就不理人,已完成
258,淘宝商家 邦邦两拳口罩铺,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355361074/,投诉,阿里客服,"退款,赔偿",售卖假冒伪劣产品，违反国旗法，联系客服已读不回，根据今年的新法，我有权利要求假一赔三,处理中
259,拼多多买了口罩，因质量问题退款不到位,2021-10-13,https://tousu.sina.com.cn/complaint/view/17355392242/,投诉,拼多多客户服务,退款,11号就收了，今天十三号了，他们不处理，崔多少遍了要求直接退款,处理中
260,长有照明旗舰店 虚假发货,2021-09-04,https://tousu.sina.com.cn/complaint/view/17354774813/,投诉,阿里客服,"赔偿,作出处罚,改善服务",我27号0点在他家买了灯，结果收到一个口罩，然后联系客服说她们发错了，让补发不同意，然后投诉到淘小二也一直踢皮球不处理,处理中
261,出售假货非法商业盈利,2021-08-21,https://tousu.sina.com.cn/complaint/view/17354562256/,投诉,阿里客服,"退款,赔偿,作出处罚",前段时间奥运会期间在淘宝平台看到了有奥运会口罩出售，在询问商家是否为奥运会同款口罩时商家说是奥运会同款的，然后在到货2天后偶然在微博看到央视澄清说对外出售的奥运会口罩均为假货，而且商家未经授权批准利用国旗进行商业盈利，出售假冒伪劣产品，我要求退款并赔偿损失,处理中
262,虚假宣传卖假货 欺骗消费者,2021-08-08,https://tousu.sina.com.cn/complaint/view/17354358859/,投诉,拼多多客户服务,赔偿,说是奥运同款口罩可是奥运口罩提供方声明网上卖的全都是假货 口罩仅供运动员使用,处理中
263,阿里健康大药房,2021-09-02,https://tousu.sina.com.cn/complaint/view/17354742716/,投诉,阿里健康,赔偿,买了个口罩 快递不更新找客服反馈 前俩天一直联系客服 然后又说补发 然后说已经补发 稍后联系订单号 现在又没有补发 还在联系快递 前后差不多10天,处理中
264,拼多多邦可汇医药健康旗舰店,2021-09-02,https://tousu.sina.com.cn/complaint/view/17354740449/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚,改善服务,下架产品",别人于8.28号购买他们店内的口罩 打开来用了一会脱下来发现有虫子尸体 完全影响到我的身体健康 要求赔偿1000精神损失费和误工费 检查费,处理中
265,从泰国寄回的3箱口罩在申通公司不见了,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354952062/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",买的东西一个礼拜都没更新物流信息 客服只是敷衍说会去查,已完成
266,退货包运费,2021-08-24,https://tousu.sina.com.cn/complaint/view/17354606500/,投诉,快手小客服,"退款,道歉,退货",口罩发错，申请两次，后才同意退货，并不负责运费。个人觉得店家应负责退货运费。店家回复消息太少太慢,已完成
267,不遵守7天无理由退货规则,2021-09-27,https://tousu.sina.com.cn/complaint/view/17355159828/,投诉,京东客服,"退款,赔偿,道歉,作出处罚,改善服务,解释,退货",9月12号在京东采购了200个口罩，当时看的是7天无理由退货，到货后老板觉得质量不行，也没有拆封，要我退货。申请了几次都被客服终止，现在都拖的超过15天了，还不给退，京东你的7天无理由是打给自己看的么,已回复
268,滴滴司机的订单,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355048789/,投诉,滴滴出行客服,恢复账号,9月19号接了个订单17点39分接了个单，聚源大厦（茶山）到东莞火车站石龙广场的，疫情期间乘客不带口罩，拒绝出示粤康码，然后我取消订单了，滴滴客服判我有责，希望滴滴平台公平公正处理事情。,已完成
269,够谱出行司机辱骂顾客,2021-10-04,https://tousu.sina.com.cn/complaint/view/17355254216/,投诉,百度地图官方客服,"道歉,作出处罚",够谱的一个女司机在我取消订单投诉她态度恶劣后特别快的开车到我们等车的地方指着我骂了很多侮辱性词汇+并且这个时候她没戴口罩+要不是在警察局附近+我都怕她开车直接撞飞我,已完成
270,拼多多买了口罩寄过来发现质量极其差，气味恶臭应该是有毒产品,2021-10-13,https://tousu.sina.com.cn/complaint/view/17355405626/,投诉,拼多多客户服务,赔偿,拼多多买了口罩，到货以后发现产品质量很差，且有一股劣质塑料的气味，联系卖家不承认了，要退货还要我支付运费，这是卖家产品质量劣质有问题，卖家应该承担责任,处理中
271,滴滴司机的订单,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355048789/,投诉,滴滴出行客服,恢复账号,9月19号接了个订单17点39分接了个单，聚源大厦（茶山）到东莞火车站石龙广场的，疫情期间乘客不带口罩，拒绝出示粤康码，然后我取消订单了，滴滴客服判我有责，希望滴滴平台公平公正处理事情。,已完成
272,够谱出行司机辱骂顾客,2021-10-04,https://tousu.sina.com.cn/complaint/view/17355254216/,投诉,百度地图官方客服,"道歉,作出处罚",够谱的一个女司机在我取消订单投诉她态度恶劣后特别快的开车到我们等车的地方指着我骂了很多侮辱性词汇+并且这个时候她没戴口罩+要不是在警察局附近+我都怕她开车直接撞飞我,已完成
273,卖家销售假冒奥运口罩,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354457375/,投诉,巨量引擎,"赔偿,解释,作出处罚,道歉,改善服务",卖家承诺销售口罩是正品奥运口罩，但是厂家声明和央视新闻报道未对外销售，所有电商上架的奥运口罩均为假冒伪劣商品，抖音客服来电确认核实是假货，但是不支持假一退三，为难我，让我自己和商家协商，给我100块钱优惠券就想了事，包庇卖家 ，我第一次在抖音购物，就这样的一个处理方案吗,已完成
274,快手平台金牛电商发错货不处理，不承担退货运费,2021-08-23,https://tousu.sina.com.cn/complaint/view/17354591188/,投诉,快手小客服,赔偿,本人快手平台金牛电商买了儿童3D立体口罩发错货发的是普通的口罩，不值我买的价格，联系商家无人回应，不处理，我只能退货，现在货商家自己收到，货款以退，但是商家本来应该承担退货运费，不愿意承担，快手客服也不处理，是故意坑用户，能赚一个是一个。,已完成
275,高德打车司机殴打消费者，并且不配合公安取证,2021-09-26,https://tousu.sina.com.cn/complaint/view/17355132599/,投诉,高德地图客户服务团队,"道歉,作出处罚,配合公安机关取证,配合代理律师取证",因司机不带口罩，沟通过程中司机多次辱骂，下车时告诉司机要投诉他，司机就从车上拿出七十公分的实心铁棍多次在马路上殴打我，并且开车要撞我。已经报警处理，但是平台全程不配合，派出所无联系渠道，也没有办法通过平台获得司机信息。,已回复
276,让悟空保下家,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354448064/,投诉,悟空保,"停止骚扰,道歉赔偿/解释,处罚,下架产品",在不知情的情况下，进地铁站领口罩就弹出一元的保险信息，我以为一元是口罩钱，然后次月就扣我一百元，现在微信都这样，等于抢钱吗,已完成
277,高德打车司机车内吸烟不戴口罩，严重耽误时间,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355018480/,投诉,高德地图客户服务团队,"退款,改善服务",9月18号在高德打车，预估一个半小时到达，实际2个半小时了还没到达，严重耽误时间，并且途中司机一直不戴口罩，还存在开车时发微信、以及4次吸烟的行为，体验非常不好，要求退款,已回复
278,中国邮政,2021-09-26,https://tousu.sina.com.cn/complaint/view/17355140081/,投诉,中国邮政官微,"快速配送,改善服务,道歉",中国邮政挂号信 送到本人这 已经出示本人身份证 需要把我号码抄走 才肯给我，让其送上来 称你下来拿 我没戴口罩，身份证号码抄走 以后我的个人信息隐私泄露了 中国邮政是否可以负责,已回复
279,第一个订单乘客拒绝佩戴口罩所以我没载他，第二个订单，我还没开始开车，就取消,2021-10-10,https://tousu.sina.com.cn/complaint/view/17355356395/,投诉,滴滴出行客服,"退款,改善服务,解释道歉,赔偿,处罚,恢复账号",第一个订单乘客拒绝佩戴口罩所以我不载他，第二个订单乘客，我还没开去载他就被取消了，而且滴滴都叛我无责，既然是无责，为什么要处罚我为什么要怀疑我线下交易,已完成
280,高德打车掉东西在车上了，客服不受理,2021-10-01,https://tousu.sina.com.cn/complaint/view/17355226515/,投诉,高德地图客户服务团队,"赔偿,作出处罚",今晚9点左右打了高德地图上的车，下车的时候一个包忘记在车上了。包里面有一只口红一副眼镜一个AirPods一个口罩 等到记起来的时候给司机打电话司机说不知道他没看到，联系客服客服也不处理，让我报警，这难道就是平台的处理方式吗,已回复
281,滴滴司机疫情期间服务措施严重不足,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355065494/,投诉,滴滴出行客服,"退款,赔偿,道歉,作出处罚",1.司机未在约定地点接驾，并且自行提前点击到达，天气很热拿着东西，带着两个孩子走到几十米开外的地方乘车，2.司机全程不戴口罩，不开窗通风，天气闷热，感受特别差事后小孩感冒，强烈要求投诉此单.。,已回复
282,京东丛一楼家居日用拼购旗舰店销售三无口罩,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354450058/,投诉,京东客服,"退款,赔偿",我在京东商城丛一楼家居日用旗舰店购买一次性口罩，商家宣传是100个100只装，并且符合GB2526-2006标准，规格显示的是10片一盒，但是收到快递后发现，口罩是用了一个塑料袋包装，并且完全没有任何权威性的合格说明，且包装是可污染的普通塑料袋，无密封。 联系商家说明，商家一直不在线，并且搜索店铺，店铺已经没有任何...,已回复
283,奥运口罩不能在网络平台销售,2021-08-23,https://tousu.sina.com.cn/complaint/view/17354585294/,投诉,阿里客服,"退款,赔偿","国家体育代表团奥运口罩，打假来了，北京朋来制造集团有限公司发表声明称“东京奧运会中国体育代表团奧运口罩只捐献给东京奧运会中国体育代表团使用,不在网络平台进行销售”",处理中
284,饿了么显示已送达，我并未收到货，联系不到客服和商家,2021-08-31,https://tousu.sina.com.cn/complaint/view/17354709611/,投诉,饿了么客户关怀,退款,8月一日通过饿了么平台订购口罩50个。显示8月12号已送达，实际并未收到货，平台客服要自己联系商家处理，拨打电话一直通话中或者无人接听，联系不到商家,已完成
285,京东售卖假口罩,2021-08-08,https://tousu.sina.com.cn/complaint/view/17354359332/,投诉,京东客服,赔偿,"8月1日在京东买了号称""中国运动员同款口罩""，昨天看到奥运品牌方发布的声明，奥运口罩不对外买，且没有授权任何厂商制造，京东上面的奥运口罩何来找客服，客服说京东都是正品昨日收到口罩，口罩质量差，也不可能是正品，要求按照消费者权益保护法赔偿。",已回复
286,虚假销售商品，商品页面与收到的商品完全不符,2021-08-17,https://tousu.sina.com.cn/complaint/view/17354496056/,投诉,快手小客服,"作出处罚,下架产品,修改宣传内容",我在快手金牛电商买的儿童3D立体口罩，收到货后竟然是普通口罩，随后联系客服无人问答，联系电话刚开始是无人接听，后来就打不进去了，选择退款竟然是默认确认收货，希望商家主动联系我，退换货,已完成
287,销售假冒伪劣奥运口罩产品,2021-08-14,https://tousu.sina.com.cn/complaint/view/17354442645/,投诉,京东客服,退一赔三,我于8月8号在京东平台里面一家店铺名为“女王饰界官方旗舰店”里购买了100只口罩。到货后打开口罩均为印刷有奥运五环这个商标跟国旗。央视新闻跟奥运口罩生产方均发布声明是全网在售的奥运口罩都是假冒伪劣产品。该公司并没有注册奥运五环这个商标，涉及侵权。我的诉求是退一赔三，按照消费者权益保护法进行赔偿。,已回复
288,落花衣舍折扣馆,2021-08-10,https://tousu.sina.com.cn/complaint/view/17354393451/,投诉,阿里客服,"赔偿,下架产品",买的奥运口罩发货地不是北京，是浙江，搜索后显示买的奥运口罩都是假的，不会有卖的，而且已读不回复,处理中
289,发的货与下单的商品不一样且少发,2021-08-07,https://tousu.sina.com.cn/complaint/view/17354344717/,投诉,阿里健康客户服务,"退款,作出处罚",下单了200只灭菌型口罩，商家发货的是50只非无菌型口罩，且商品详情页是可孚口罩，发来的口罩上并无可孚logo，合理怀疑是假货,处理中
290,9月6号在抖音意见反馈举报的宽泊酒水浩哥直间实物福袋问题,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354928587/,投诉,抖音短视频,"发货,补发赠品",9月6号在抖音意见反馈举报的宽泊酒水浩哥直播间里中的实物福袋发过来的和中的实物福袋奖品不符至今没人给预处理，中的实物福袋是两瓶五升侯爵干红葡萄酒，发过来的是口罩，给抖音官方投诉没人处理，而且商家把我拉黑,已完成
291,9月6号在抖音意见反馈举报的宽泊酒水浩哥直间实物福袋问题,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354928587/,投诉,抖音短视频,"发货,补发赠品",9月6号在抖音意见反馈举报的宽泊酒水浩哥直播间里中的实物福袋发过来的和中的实物福袋奖品不符至今没人给预处理，中的实物福袋是两瓶五升侯爵干红葡萄酒，发过来的是口罩，给抖音官方投诉没人处理，而且商家把我拉黑,已完成
292,滴滴坑害司机利益,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354895978/,投诉,滴滴出行客服,撤销处罚,滴滴出行坑害司机利益，乘客未带口罩，司机取消订单，乘客投诉司机线下交易，滴滴出行就扣司机服务分，罚款。8公里给司机10块钱，严重危害了司机们的利益，抽成达到百分之40以上↑,已完成
293,因疫情防控，司机没戴口罩，保安不让进货，未送达,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354453352/,投诉,盒马,退货退款,因疫情防控，司机没戴口罩，保安不让进货，未送达,处理中
294,翡翠绿洲海王星辰店15包装的999感冒灵花费35元,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354897446/,投诉,海王星辰官方微博,退款,到时候没戴口罩，没办法进去药店，店员帮我拿了999感冒灵。问我付款方式，我说微信支付，扫码。35元。我上几周买了999感冒灵9袋装的才花了14元，多了6包，价格贵这么多。我觉得，它家的价格不是很合理。,处理中
295,从泰国寄回的3箱口罩在申通公司不见了,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354795707/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",申通快递比蜗牛还要慢吗我寄件离收件地址30公里、现在已经3天了、越送越远、你们的失误就让我们客户自己承担吗、现在打客户电话联系你们就是一直忽略问题、只说尽快、推卸，请你们给我一个满意的答复,已完成
296,本人于2021.8.11在快手购买一次性3D立体口罩，没有收到货，联系不上卖家,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354500935/,投诉,快手小客服,"退款,解释,作出处罚,下架产品",本人于2021.8.11在快手购买一次性3D口罩，没有收到货，一直联系不上卖家,已完成
297,商家售假，奥运口罩没有品牌授权书，假冒伪劣产品,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354474031/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚",在拼多多商户上购买了奥运会同款口罩，改商家没有奥运口罩品牌方的授权书，制假售假。 拼多多客服售后包庇商家，处理结果不合理。 商家以我的地址，威胁我的人身安全。 要求假一赔三，不满500的按500赔偿。,处理中
298,奥运口罩侵权和客服专员服务态度不好问题,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354530596/,投诉,京东客服,"赔偿,道歉,作出处罚,改善服务",之前看到了奥运会上那口罩特别好看，然后我就上京东平台搜索并购买了奥运口罩，结果到后面发现奥运口罩捐赠方曾发文表示没有任何授权线上售卖，后面我去找京东客服申请纠纷单处理此事，专员态度极其恶劣，直接包庇商家，还嫌我买的多了，难道我在平台消费多了还不好么，希望京东能够严查此事，并为我处理赔偿事项,已回复
299,在京东购买的奥运会口罩，收到后发现是假货，,2021-08-11,https://tousu.sina.com.cn/complaint/view/17354405522/,投诉,京东客服,"退款,赔偿,道歉,作出处罚,解释",在京东购买的奥运会口罩，收到后印有国旗标志和奥运五环标志，但是口罩合格证仅标注一次性口罩，（非医用），每个口罩都是价值30元一个的，这么贵我冤大头吗花费这么贵买个一次性的口罩。合格证没有任何证明这是奥运会专用口罩，经查询《国旗法》第二十条　国旗及其图案不得用作商标、授予专利权的外观设计和商业广告...,已回复
300,京东平台售卖假口罩，虚假宣传，价格问题,2021-08-21,https://tousu.sina.com.cn/complaint/view/17354557712/,投诉,京东客服,"退款,赔偿,作出处罚,下架产品",2021-08-08 我们公司在疫情期间京东平台女王饰界官方旗舰店采购的奥运同款口罩1400个，当时咨询客服无人应答，商品页面和商品购买页面都明确标识了是奥运同款直接就采购了，收到产品合格证上面显示的是一次性防护口罩非医用的，第一时间联系商家处理问题商家一直没有做出回复，在控制突发传染病疫情等灾害期间一次性防护...,已回复
301,从泰国寄回的3箱口罩在申通公司不见了,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354795707/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",申通快递比蜗牛还要慢吗我寄件离收件地址30公里、现在已经3天了、越送越远、你们的失误就让我们客户自己承担吗、现在打客户电话联系你们就是一直忽略问题、只说尽快、推卸，请你们给我一个满意的答复,已完成
302,买的是立体白色口罩，发的是普通蓝色口罩,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354432017/,投诉,快手小客服,"退款,赔偿,道歉,解释,退货",店家发的货与图片毫不相干。卖货客服不负责任，店家不付退货运费的责任,已完成
303,我买的立体的口罩，发给我最次的那种，还跟我说一样用。而且还自动收货了。,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354481054/,投诉,快手小客服,"退款,作出处罚",我买的立体的口罩，发给我最次的那种，还跟我说一样用。而且还自动收货了。产品改下价了。,已完成
304,天猫泡泡玛特发空包裹 且不承认 不补发,2021-08-29,https://tousu.sina.com.cn/complaint/view/17354676273/,投诉,POPMART泡泡玛特,补发,我于21年8月18日0点在泡泡玛特天猫旗舰店下单了一笔“BUNNY黑白天使（随单赠送LABUBU甜蜜吊卡与口罩）”（订单号 1376222738074660***），于21年8月19日由代收点代收并代开箱，发现里面只有赠品“口罩”并没有商品“BUNNY黑白天使”和本该与商品一起送达的“LABUBU甜蜜吊卡”，于是立即与泡泡玛特天猫旗舰店的售后客服进行反馈...,已回复
305,商家虚假宣传诱导我购买商品,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354478127/,投诉,天猫,"退款,赔偿,作出处罚",我在淘宝上面看到了这款口罩上面写着东京奥林运会中国代表队同款口罩，然后我就买了到货一看不是的，然后查找了相关信息与法律，官方声明这是冒牌假货而且虚假宣传诱导我购买，要求赔偿和退款。,处理中
306,悟空保强行投保暗自扣款,2021-08-29,https://tousu.sina.com.cn/complaint/view/17354685855/,投诉,悟空保,道歉赔偿/解释,悟空保用广告引导消费者地铁领口罩需要扣款，导致后期直接强行扣费，当事人除了收到扣款信息完全没有任何提示说明购买保险。退保还需要35%的退保费用。,已完成
307,未履行承诺,2021-08-28,https://tousu.sina.com.cn/complaint/view/17354669916/,投诉,抖音短视频,"退款,赔偿,道歉,作出处罚",商家出售假冒品牌奥运同款口罩， 12315当地工商已经受理，处罚商家， 但是平台未能履行平台承诺 不给退款，也不给予相对应的赔偿,已完成
